Name,System,Developer,Publisher,Genre,Rating,Column 1,Column 2
The Wild Bunch,ZXSPECTRUM,Kevin Smith,Firebird,Adventure,,,
Theme Park,JAGUAR,Bullfrog,Ocean,"Simulation, Build And Management",0.6,,
Thomas the Tank Engine & Friends,MEGADRIVE,Malibu Games,Malibu Games,"Race, Driving",,,
Thrash Rally,NEOGEO,ADK,ADK,"Race, Driving / Race",0.55,,
Three Weeks in Paradise,ZXSPECTRUM,Mikro-Gen Ltd,Mikro-Gen Ltd,Adventure,0.8,,
Threshold,COLECOVISION,Sierra,Sierra On-Line,Action,,,
Thrust,ZXSPECTRUM,"David Lowe, Simon Clarke",Firebird,Action,,,
Thrust II,ZXSPECTRUM,"Simon Clarke, Andrew Rogers, Jeremy C. Smith, J.C.G.",Firebird,Action,,,
Thunder Blade,PCENGINE,NEC,SEGA,Shoot'em Up,0.75,,
Thunder Blade,ZXSPECTRUM,SEGA,U.S. Gold,Action,0.7,,
Thunder Cross,FBNEO,Konami,Konami,Shoot'em up / Horizontal,0.6,,
Thunder Cross II,FBNEO,Konami,Konami,Shoot'em up / Horizontal,0.4,,
Thunder Dragon 2,FBNEO,Banpresto,NMK,Shoot'em up / Vertical,0.7,,
Thunder Force Gold Pack 2,SATURN,Technosoft,Technosoft,Shoot'em Up,0.7,,
Thunder Force III,MEGADRIVE,Technosoft,SEGA,"Shoot'em Up, Shoot'em Up / Horizontal",0.8,,
Thunder Heroes,FBNEO,Primetek Investments,Primetek Investments,Fight / 2.5D,0.75,,
Thunder Hoop,FBNEO,Gaelco,Gaelco,Platform / Shooter Scrolling,0.3,,
Thunder Zone,FBNEO,Data East,Data East,Shooter / Run and Gun,0.5,,
Thunderbirds,GBC,Pukka Games,SCi Games,"Race, Driving",0.6,,
Thunderbirds,NES,Pack In Video,Activision,"Shoot'em Up / Vertical, Shoot'em Up",0.4,,
ThunderCats,ZXSPECTRUM,Gargoyle Games,Elite Systems,Action,,,
Tiger Road,FBNEO,Capcom,Capcom,Platform / Fighter Scrolling,0.6,,
Timber,FBNEO,Bally Midway,Bally Midway,Platform / Run Jump,0.6,,
Time Cruise,PCENGINE,FACE,NEC,Pinball,0.6,,
Time Pilot,COLECOVISION,Konami,Coleco,Shooter / Plane,0.6,,
Time Pilot,FBNEO,Konami,Konami,Shooter,0.9,,
Time Soldiers,FBNEO,ADK,ADK,Shooter / Run and Gun,0.5,,
Time Soldiers,MASTERSYSTEM,ADK,SEGA,Adventure,0.6,,
TimeSplitters 2,GAMECUBE,Radical Software,Eidos Interactive,Shooter / FPV,0.75,,
TimeSplitters: Future Perfect,GAMECUBE,Radical Software,Electronic Arts,Shooter / FPV,0.95,,
Tiny Toon Adventures : Wacky Stackers,GBA,Warthog,Swing! Entertainment,Puzzle-Game,0.75,,
Tip Off,GB,Enigma Variations,Imagineer,Sports / Basketball,0.75,,
Tir Na Nog,ZXSPECTRUM,Gargoyle Games,Gargoyle Games,Adventure,0.85,,
TNN Outdoors Fishing Champ,GBC,Starfish,American Softworks,Hunting and Fishing / Fishing,,,
TOCA 2 Touring Car Challenge (USA),PSX,Codemasters,Codemasters,"Race, Driving",0.8,,
TOCA Championship Racing (USA),PSX,Codemasters,Codemasters,"Race, Driving",0.6,,
TOCA Race Driver 3 : The Ultimate Racing Simulator,PS2,Codemasters,Codemasters,"Racing, Driving",0.9,,
Todd McFarlane's Spawn : The Video Game,SNES,Ukiyotei,Acclaim,Platform,0.75,,
ToeJam & Earl,MEGADRIVE,SEGA,SEGA,"Platform, Action",0.6,,
Toki,FBNEO,Tad,Tad,Platform / Shooter Scrolling,0.8,,
Tom & Jerry,GBC,Morning Star Multimedia,Majesco,Platform,0.6,,
Tom and Jerry : Frantic Antics!,GB,Beam Software,Hi-Tec Software,Platform,0.65,,
Tom and Jerry : Mousehunt,GBC,Conspiracy Entertainment,Conspiracy Entertainment,Action,0.3,,
Tom Clancy's Splinter Cell,GBA,Ubisoft,Ubisoft,"Strategy, Action / Adventure, Action",0.6,,
TOMARC The Barbarian,COLECOVISION,Xonox,Xonox,Action,0.2,,
Tomb Raider : Chronicles,DREAMCAST,Core Design,Eidos Interactive,Adventure,0.75,,
Tomb Raider : The Last Revelation,DREAMCAST,Core Design,Eidos Interactive,Adventure,0.8,,
Tomb Raider (USA),PSX,Core Design,Eidos Interactive,"Platform, Adventure",0.6,,
"Tomb Raider II : Starring Lara Croft (France,USA)",PSX,Core,Eidos Interactive,"Platform, Adventure",0.8,,
Tomb Raider III : Adventures of Lara Croft (USA),PSX,Core,Eidos Interactive,"Platform, Adventure",0.8,,
Tomba! 2 : The Evil Swine Return (USA),PSX,Whoopee Camp,Sony Computer Entertainment,Platform,0.8,,
Tonic Trouble,GBC,RFX Interactive,Ubisoft,Platform,0.35,,
Tonka Construction Site,GBC,Cosmigo,TDK,Strategy,,,
Tony Hawk's Pro Skater,N64,Edge Of Reality,Activision,"Sports / Skateboard, Sports",0.6,,
Tony Hawk's Pro Skater 2,DREAMCAST,Neversoft Entertainment,Activision,"Sports / Skateboard, Sports",0.8,,
Tony Hawk's Pro Skater 4,PS2,Neversoft,Activision,Sports / Skateboard,0.9,,
Toobin',GBC,Atari,Midway,Sports / Swimming,0.45,,
Toobin',NES,Tengen,Tengen,"Shooter, Sports / Swimming, Sports",0.6,,
Toobin',ZXSPECTRUM,Atari,Domark,Sports / Swimming,,,
Toonsylvania,GBC,RFX Interactive,Ubisoft,Platform,0.55,,
Top Gear,SNES,Kemco,Gremlin Interactive,"Race, Driving",0.85,,
Top Gear 3000,SNES,Kemco,Nintendo,"Race, Driving",0.8,,
Top Gear Rally 2,N64,Saffire,Kemco,"Race, Driving",,,
Top Gun : Guts & Glory,GB,Distinctive Software,Konami,Simulation,0.5,,
Top Hunter: Roddy & Cathy,FBNEO,SNK,SNK,"Platform, Platform / Fighter Scrolling, Beat'em Up",0.6,,
Top Hunter: Roddy & Cathy,NEOGEO,SNK,SNK,Platform / Fighter Scrolling,0.7,,
Top Player's Golf,NEOGEO,SNK,SNK,Sports / Golf,0.95,,
Top Rank Tennis,GB,Pax Softnica,Nintendo,Sports / Tennis,0.65,,
Torpedo Range,GB,SETA,SETA,Shoot'em up / Vertical,0.5,,
Toshi Tensou Keikaku - Eternal City,PCENGINE,Naxat Soft,Naxat Soft,Platform / Shooter Scrolling,0.75,,
Total Carnage,JAGUAR,Midway,Songbird Productions,Shooter / Run and Gun,0.5,,
Total Eclipse 2 - The Sphinx Jinx,ZXSPECTRUM,Major Developments,Incentive Software Ltd.,Adventure,,,
Total Recall,ZXSPECTRUM,Ocean,Ocean,"Race, Driving",,,
Toughman Contest,SEGA32X,Visual Concepts,Electronic Arts,Sports / Boxing,0.5,,
Tournament Tennis,COLECOVISION,D&L Research,Imagic,Sports,,,
Towers : Lord Baniff's Deceit,GBC,JV Games,Telegames,Role playing games,0.6,,
Towers II : Plight of the Stargazer,JAGUAR,JV Games,Telegames,Role playing games,0.85,,
Toy Shop Boys,PCENGINE,Victor Entertainment,Victor Entertainment,Shoot'em up / Vertical,0.65,,
Toy Story 2,GBC,Tiertex,THQ,Platform,0.55,,
Track Meet,GB,Interplay,Interplay,Sports / Multisports,0.6,,
Trailblazer,ZXSPECTRUM,Mr Chip Software,Gremlin Graphics Software,Action,,,
Transbot,MASTERSYSTEM,SEGA,SEGA,Shoot'em Up,0.6,,
Trantor - The Last Stormtrooper,ZXSPECTRUM,Probe Software Ltd.,Go!,Action,0.8,,
Trashman,ZXSPECTRUM,New Generation Software,Microbyte,Action,0.7,,
Trax,GB,HAL Laboratory,Electro Brain,Action,0.65,,
Trevor McFur in the Crescent Galaxy,JAGUAR,Atari,Atari,Shoot'em Up,0.45,,
Trick Boarder,GBC,Natsume,Natsume,Sports / Skiing,0.75,,
Trojan,FBNEO,Capcom,Capcom,Fight / 2D,0.7,,
Trouballs,GBC,Paragon 5,Capcom,Puzzle-Game,0.75,,
Troy Aikman NFL Football,JAGUAR,Telegames,Williams,"Sports / Football, Sports",0.4,,
Truxton,FBNEO,Toaplan,Toaplan,Shoot'em up / Vertical,0.7,,
Tumble Pop,FBNEO,Data East,Data East,Platform / Run Jump,0.8,,
Turbo,COLECOVISION,SEGA,Coleco,"Race, Driving",0.8,,
Turbo Esprit,ZXSPECTRUM,Durell Software,Erbe Software,"Race, Driving",0.95,,
Turbo the Tortoise,ZXSPECTRUM,Visual Impact,Codemasters,Action,,,
Turn and Burn,GB,Imagineer,Activision,Simulation,0.45,,
Turok : Evolution,GBA,RFX Interactive,Acclaim,Shooter,0.6,,
Turok 2 : Seeds Of Evil,N64,Iguana Entertainment,Acclaim,"Shoot'em Up, Shooter / 1St Person, Shooter",0.8,,
Turok 3 : Shadow of Oblivion,N64,Acclaim,Acclaim,"Shoot'em Up, Shooter / 1St Person, Shooter",0.6,,
Tutankham,COLECOVISION,Konami,Parker Brothers,Action,0.7,,
Tutankham,FBNEO,Konami,Konami,Action / Labyrinth,0.8,,
TV Sports Hockey,PCENGINE,Cinemaware,NEC,Sports / Hockey,0.55,,
Tweety's High-Flying Adventure,GBC,Kemco,Kemco,Platform,0.75,,
Twin Cobra,FBNEO,Toaplan,Toaplan,Shoot'em up / Vertical,0.7,,
Twin Cobra II,FBNEO,Taito,Taito,Shoot'em up / Vertical,0.7,,
Twin Eagle - Revenge Joe's Brother,FBNEO,,SETA,Shoot'em up / Vertical,0.3,,
Twin Eagle II - The Rescue Mission,FBNEO,,SETA,Shoot'em up / Vertical,0.5,,
Twin Hawk,FBNEO,Taito,Taito,Shoot'em up / Vertical,0.7,,
Twinkle Star Sprites,FBNEO,ADK,SNK,"Shoot'em Up / Vertical, Shoot'em Up",0.6,,
Twinkle Star Sprites,NEOGEO,ADK,SNK,Shoot'em up / Vertical,0.65,,
Twisted Metal : Small Brawl (USA),PSX,Incognito Studios,Sony,"Shooter / Vehicle, 3Rd Person, Shooter, Fight, Race, Driving",0.8,,
Twisted Metal (USA),PSX,Sony,Sony,"Shooter / Vehicle, 3Rd Person, Shooter, Race, Driving",0.6,,
Twisted Metal 2 (USA),PSX,Sony,Sony,"Shooter, Shooter / Vehicle, 3Rd Person, Race, Driving",0.8,,
Twisted Metal 4 (USA),PSX,989 Studios,Sony,"Shooter, Shooter / Vehicle, 3Rd Person, Race, Driving",0.6,,
Twisted Metal III (USA),PSX,989 Studios,989 Studios,"Shooter, Shooter / Vehicle, 3Rd Person, Race, Driving",0.6,,
Typhoon,ZXSPECTRUM,"Steve Lamb, Alison Jeftha, Jonathan Dunn",Ocean,Shoot'em Up,,,
U-four-ia - The Saga,NES,Sunsoft,Sunsoft,Adventure,0.9,,
U.N. Squadron,FBNEO,Capcom,Capcom,Shoot'em up / Horizontal,0.7,,
U.N. Squadron,SNES,Capcom,Capcom,Action,0.75,,
U.s. Championship V'ball,FBNEO,SPS,Sharp,Sports / Volleyball,0.7,,
Ultima : Quest of the Avatar,NES,Infinity,FCI,Role Playing Games,0.8,,
Ultimate Beach Soccer,GBA,Magic Pockets,Wanadoo Edition,Sports / Soccer,0.65,,
Ultimate Brain Games,GBA,Cosmigo,Telegames,Board game,0.75,,
Ultimate Ghosts 'n Goblins,PSP,Capcom,Capcom,Action,0.8,,
Ultimate Mortal Kombat 3,FBNEO,Midway,Midway,Fight / Versus,0.9,,
Ultimate Mortal Kombat 3,MEGADRIVE,Midway,Acclaim,"Fight, Action",0.6,,
Ultimate Mortal Kombat 3,SATURN,Eurocom,GT Interactive,Action,0.7,,
Ultimate Mortal Kombat 3,SNES,Midway,Midway,Action,0.7,,
Ultimate Paint Ball,GBC,Morning Star Multimedia,Majesco,Shooter,,,
Ultimate Surfing,GBC,Natsume,Ubisoft,Sports / Water,0.4,,
Ultimate Tennis,FBNEO,Art,Art & Magic,Sports / Tennis,0.9,,
Ultra Vortek,JAGUAR,Beyond Games,Atari,Fight,0.75,,
Ultra X Weapons,FBNEO,Banpresto,Banpresto,Shoot'em up / Vertical,0.7,,
Undercover Cops,FBNEO,Irem,Irem,Beat'em Up,0.9,,
Up'n Down,COLECOVISION,SEGA,SEGA,"Race, Driving",,,
Urban Strike,GB,Foley,Black Pearl Software,Shooter,0.65,,
Uridium,ZXSPECTRUM,Graftgold,Hewson,Action,0.9,,
V-Rally : Championship Edition,GBC,Velez & Dubail,Infogrames,"Race, Driving",0.7,,
V-Tetris,VIRTUALBOY,Locomotive Corporation,Bullet Proof Software,Puzzle-Game,0.6,,
Vagrant Story (USA),PSX,Squaresoft,Squaresoft,"Action, Role Playing Games",0.8,,
Val d'Isère Skiing and Snowboarding,JAGUAR,Virtual,Atari,Sports / Skiing,0.5,,
Valkyrie Profile (USA),PSX,Tri-Ace,Enix,Role Playing Games,0.6,,
Valora Valley Golf,SATURN,T&E Soft,Vic Tokai,Sports / Golf,0.7,,
Vamf X1/2,FBNEO,Danbi,Danbi,Fight / 2.5D,0.8,,
Vampire Savior: The Lord of Vampire,FBNEO,Capcom,Capcom,Fight / Versus,0.8,,
Vanguard,FBNEO,TOSE,SNK,Shoot'em up / Horizontal,0.9,,
Vasara,FBNEO,Visco,Visco,Shoot'em up / Vertical,0.9,,
Vasara 2,FBNEO,Visco,Visco,Shoot'em up / Vertical,0.9,,
Vectorman 2,MEGADRIVE,Bluesky Software,SEGA,"Platform, Action, Platform / Shooter Scrolling",0.8,,
Vegas Games,GBC,Digital Eclipse,3DO,Casino,,,
Vegas Stakes,GB,HAL Laboratory,Playtronic,Casino,0.8,,
Vendetta,FBNEO,Konami,Konami,Beat'em Up,0.8,,
Venom & Spider-Man : Separation Anxiety,SNES,Software Creations,Acclaim,Beat'em Up,0.65,,
Venture,COLECOVISION,Exidy,Coleco,Action,0.8,,
Vertical Force,VIRTUALBOY,Hudson,Nintendo,Shoot'em up / Vertical,0.65,,
"Vib-Ribbon (Japan,Europe)",PSX,Nanaon-Sha,Sony Computer Entertainment,Platform,0.8,,
Victory,COLECOVISION,Exidy,Coleco,Action,,,
Victory Road,FBNEO,SNK,SNK,Shooter / Run and Gun,0.7,,
Viewpoint,NEOGEO,Aicom,SNK,Shoot'em up / Diagonal,0.65,,
Viewtiful Joe,GAMECUBE,Capcom,Capcom,Beat'em Up,0.8,,
Viewtiful Joe 2,GAMECUBE,Clover,Capcom,Beat'em Up,0.85,,
Vigilante,FBNEO,Irem,Irem,Platform / Fighter Scrolling,0.7,,
Vigilante 8,N64,Luxoflux,Activision,"Shoot'em Up, Race, Driving",0.8,,
Vigilante 8 : 2nd Offense,N64,Luxoflux,Activision,"Race, Driving",0.8,,
Vindicators,ZXSPECTRUM,Atari,Domark,Action,,,
Violent Storm,FBNEO,Konami,Konami,Beat'em Up,0.8,,
Viper Phase 1,FBNEO,Seibu Kaihatsu,Seibu Kaihatsu,Shoot'em up / Vertical,0.9,,
Virtua Cop,SATURN,SEGA,SEGA,Action,0.9,,
Virtua Cop 2,SATURN,SEGA,SEGA,Action,0.85,,
Virtua Fighter,SATURN,SEGA,SEGA,Fight / 3D,0.75,,
Virtua Fighter,SEGA32X,SEGA,SEGA,Fight / 3D,0.7,,
Virtua Fighter 2,SATURN,SEGA,SEGA,Fight / 3D,0.8,,
Virtua Fighter 3,MODEL3,SEGA,SEGA,Fight / 3D,0.8,,
Virtua Fighter Kids,SEGASTV,SEGA,SEGA,Fight / Versus,0.7,,
Virtua Fighter Remix,SATURN,SEGA,SEGA,Fight / 3D,0.9,,
Virtua Fighter Remix,SEGASTV,SEGA,SEGA,Fight / 3D,0.7,,
Virtua Racing,SATURN,Time Warner Interactive,Time Warner Interactive,"Race, Driving",0.7,,
Virtua Racing Deluxe,SEGA32X,SEGA,SEGA,"Race, Driving",0.75,,
Virtua Striker 2,MODEL3,SEGA,SEGA,Sports / Soccer,0.8,,
Virtua Striker 2 '98,MODEL3,SEGA,SEGA,Sports / Soccer,,,
Virtua Striker 2 '99.1,MODEL3,,SEGA,Sports / Soccer,,,
Virtual Bowling,VIRTUALBOY,Athena,Athena,Sports / Bowling,0.3,,
Virtual Boy Wario Land,VIRTUALBOY,Nintendo,Nintendo,Platform,0.9,,
Virtual Fishing,VIRTUALBOY,Locomotive Corporation,Pack In Video,Hunting and Fishing / Fishing,0.6,,
Virtual Lab,VIRTUALBOY,Nacoty,J-Wing,Puzzle-Game,0.25,,
Virtual League Baseball,VIRTUALBOY,Kemco,Kemco,Sports / Baseball,0.5,,
Virtual Mahjong,SEGASTV,,Micronet,Asiatic board game / Mahjong,,,
Virtual Mahjong 2 - My Fair Lady,SEGASTV,Micronet,Micronet,Asiatic board game / Mahjong,,,
Virtual On 2: Oratorio Tangram,MODEL3,SEGA,SEGA,Fight,0.7,,
Virtual Pool 64,N64,Celeris,Crave Entertainment,"Sports / Pool, Sports",0.6,,
Voltage Fighter Gowcaizer,NEOGEO,Technos Japan,Tecmo,Fight / Versus,0.7,,
Waku Waku 7,FBNEO,Sunsoft,SNK,"Fight, Fight / Versus",0.8,,
Waku Waku 7,NEOGEO,Sunsoft,SNK,Fight / Versus,0.9,,
Walt Disney World Quest : Magical Racing Tour,GBC,Crystal Dynamics,Activision,"Race, Driving",0.6,,
War Games,COLECOVISION,Coleco,Coleco,Strategy,1,,
War Room,COLECOVISION,Probe 2000,Probe 2000,Strategy,,,
Wardner,FBNEO,Toaplan,Toaplan,Platform / Fighter Scrolling,0.7,,
Wardner,MEGADRIVE,Mentrix Software,Toaplan,Action,0.9,,
Wario Land : Super Mario Land 3,GB,Nintendo,Nintendo,"Action, Platform / Run Jump, Platform",0.8,,
Wario World,GAMECUBE,Treasure,Nintendo,Platform,0.7,,
"WarioWare, Inc. : Mega Microgame$!",GBA,Nintendo,Nintendo,Casual Game,0.8,,
"WarioWare, Inc. : Mega Party Game$!",GAMECUBE,Nintendo,Nintendo,Casual Game,0.8,,
Warrior Blade - Rastan Saga Episode III,FBNEO,Taito,Taito,Fight / 2.5D,0.7,,
Warriors of Fate,FBNEO,Capcom,Capcom,Beat'em Up,0.6,,
Warriors of Might and Magic,GBC,Game Boy World,3DO,Role playing games / Action RPG,,,
Warriors Orochi 2,PS2,OMEGA Force,Koei,Beat'em Up,0.8,,
Water Balls,FBNEO,ABM Games,ABM Games,Puzzle-Game / Throw,0.5,,
Water Ski,FBNEO,Taito,Taito,Sports / Skiing,0.7,,
Waterworld,VIRTUALBOY,Ocean,Ocean,"Shooter / Vehicle, 3rd person",1,,
Wave Race : Blue Storm,GAMECUBE,Nintendo,Nintendo,Sports / Water,0.75,,
Wave Race 64,N64,Nintendo,Nintendo,"Race, Driving",0.8,,
Wayne Gretzky's 3D Hockey,N64,Midway,GT Interactive,"Sports, Sports / Hockey",0.8,,
WCW nWo Revenge,N64,AKI Corporation,THQ,"Fight, Sports, Sports / Wrestling",0.6,,
WCW vs. nWo World Tour,N64,AKI Corporation,THQ,"Fight, Sports / Wrestling, Sports",0.8,,
We Love Katamari,PS2,Namco,Electronic Arts,Puzzle,0.85,,
WEC Le Mans,ZXSPECTRUM,Coreland,Imagine Software,Simulation,0.6,,
Wheel of Fortune : Featuring Vanna White,NES,Imagitec Design,Gametek,"Strategy, Quiz",0.2,,
Wheelie,ZXSPECTRUM,Microsphere Computer Services Ltd.,Microsphere Computer Services Ltd.,"Race, Driving",0.6,,
Where Time Stood Still,ZXSPECTRUM,Denton Designs,Ocean,Adventure,0.85,,
White Men Can't Jump,JAGUAR,High Voltage,Atari,Sports / Basketball,0.25,,
Who Wants to Be a Millionaire : 2nd Edition,GBC,Valleycrest Productions,THQ,Quiz,,,
Wild Guns,SNES,Natsume,Titus,Shooter / 3rd person,0.85,,
Wild West C.O.W.-Boys of Moo Mesa,FBNEO,Konami,Konami,Platform / Shooter Scrolling,0.7,,
Willow,FBNEO,Capcom,Lucasfilm Games,Platform / Shooter Scrolling,0.8,,
Wimbledon II,MASTERSYSTEM,Sims,SEGA,"Sports, Sports / Tennis",0.6,,
Windjammers,FBNEO,Data East,SNK,Sports,0.7,,
Windjammers,NEOGEO,Data East,SNK,Sports,0.7,,
Wing Commander,SEGACD,Game Arts,Electronic Arts,Simulation,0.55,,
Wing War,COLECOVISION,Imagic,Imagic,Action,,,
Winter Heat,SEGASTV,SEGA,SEGA,Sports / Skiing,0.7,,
WipEout (USA),PSX,Psygnosis,Sony,"Race, Driving",0.6,,
WipEout 3 (USA),PSX,Psygnosis,Sony,"Race, Driving",0.8,,
WipEout 64,N64,Psygnosis,Midway,"Race, Driving",0.6,,
WipEout Pulse,PSP,Sony Electronic Publishing,Sony,"Racing, Driving",0.75,,
Wipeout XL (USA),PSX,Psygnosis,Psygnosis,"Race, Driving",0.8,,
Wirehead,SEGACD,The Code Monkeys,SEGA,Adventure,0.45,,
Wiz,FBNEO,Seibu Kaihatsu,Seibu Kaihatsu,Platform / Shooter Scrolling,0.5,,
Wizard Fire,FBNEO,Data East,Data East,Fight / 2.5D,0.7,,
Wizard Of Id's Wizmath,COLECOVISION,Sydney Development,Sierra On-Line,Educational,,,
Wizball,ZXSPECTRUM,Sensible Software,Ocean,Action,0.75,,
Wolfenstein 3D,ECWOLF,id Software,Apogee Software,Shooter / 1st person,0.6,,
Wolfenstein 3D,JAGUAR,Id Software,Atari,Shooter,0.6,,
Wolverine - Adamantium Rage,MEGADRIVE,Teeny Weeny Games,Acclaim,Platform,0.65,,
Wolverine : Adamantium Rage,SNES,Bits Studios,LJN,Beat'em Up,0.5,,
Wonder Boy,FBNEO,Escape,SEGA,Platform / Shooter Scrolling,0.9,,
Wonder Boy,MASTERSYSTEM,SEGA,SEGA,Platform,0.6,,
Wonder Boy III - Monster Lair,FBNEO,Westone Bit Entertainment,SEGA,Platform / Shooter Scrolling,0.8,,
Wonder Boy III : The Dragon's Trap,MASTERSYSTEM,Westone,SEGA,Platform,,,
Wonder Boy In Monster Land,FBNEO,SEGA,SEGA,Platform / Shooter Scrolling,0.8,,
Wonder Boy in Monster Land,MASTERSYSTEM,SEGA,SEGA,Platform,0.8,,
Wonder Boy In Monster Land,PCENGINE,Westone,Hudson,Action / Adventure,0.7,,
Wonder Boy In Monster World,MASTERSYSTEM,Shimada Kikaku,SEGA,Platform,0.8,,
Wonder Planet,FBNEO,Data East,Data East,Shoot'em up / Vertical,0.7,,
Word Feud,COLECOVISION,Xonox,Xonox,Educational,,,
WordZap,GB,Realtime Associates,Jaleco,Puzzle-Game,0.75,,
World Bowling,GB,Athena,Romstar,Sports / Bowling,0.55,,
World Cup Italia '90,MASTERSYSTEM,SEGA,SEGA,"Sports, Sports / Soccer",0.6,,
World Cup Usa '94,GB,Tiertex,U.S. Gold,Sports / Soccer,0.7,,
World Heroes,NEOGEO,ADK,SNK,Fight / Versus,0.8,,
World Heroes 2,NEOGEO,ADK,SNK,Fight / Versus,0.8,,
World Heroes 2 Jet,GB,Takara,Playmates Interactive,Fight / Versus,0.85,,
World Heroes 2 Jet,NEOGEO,ADK,SNK,Fight / Versus,0.6,,
World Heroes Perfect,FBNEO,ADK,SNK,Fight / Versus,0.7,,
World Heroes Perfect,NEOGEO,ADK,SNK,Fight / Versus,0.7,,
World Rally,FBNEO,Gaelco,Gaelco,"Race, Driving / Race",0.9,,
World Series Baseball Starring Deion Sanders,SEGA32X,Blue Sky Software,SEGA,Sports / Baseball,0.6,,
World Soccer,MASTERSYSTEM,SEGA,SEGA,"Sports, Sports / Soccer",0.4,,
Worms,JAGUAR,Team 17,Telegames,Strategy,0.6,,
Worms,SATURN,Team 17,Ocean,Simulation,0.8,,
Worms (USA),PSX,Team 17,Ocean,Strategy,0.6,,
Worms Armageddon (USA),PSX,Team 17,Microprose,Strategy,0.8,,
Worms World Party (USA),PSX,Team 17,Ubisoft,"Strategy, Puzzle-Game",0.6,,
Wrestling Superstars,ZXSPECTRUM,,Codemasters,Sports,,,
WWF No Mercy,N64,AKI Corporation,THQ,"Sports, Sports / Wrestling",0.6,,
WWF Raw,GB,Realtime Associates,LJN,Sports / Wrestling,0.45,,
WWF Raw,SEGA32X,Sculptured Software,Acclaim,Sports / Wrestling,0.7,,
Wwf Wrestlefest,FBNEO,Technos Japan,Tecmo,Sports / Wrestling,0.7,,
Wwf Wrestlemania - Steel Cage Challenge,MASTERSYSTEM,Teeny Weeny Games,Flying Edge,Sports / Wrestling,0.75,,
WWF WrestleMania : The Arcade Game,SEGA32X,Sculptured Software,Acclaim,Sports / Wrestling,0.7,,
WWF WrestleMania 2000,N64,AKI Corporation,THQ,"Fight, Sports / Wrestling, Sports",0.6,,
WWF: Wrestlemania,FBNEO,Midway,Midway,Sports / Wrestling,0.7,,
X Multiply,FBNEO,Irem,Irem,Shoot'em up / Horizontal,0.7,,
X-Men,FBNEO,Konami,Konami,Fight / 2.5D,0.9,,
X-Men,MEGADRIVE,Western Technologies,SEGA,Platform,0.7,,
X-Men : Children of the Atom,SATURN,Rutubo Games,Acclaim,Fight / 2D,0.85,,
X-Men : Mutant Apocalypse,SNES,Capcom,Capcom,Beat'em Up,0.7,,
X-Men 2 : Clone Wars,MEGADRIVE,Headgames,SEGA,Platform,0.9,,
X-Men Legends,GAMECUBE,Raven Software,Activision,Role Playing Game,0.8,,
X-Men Legends II : Rise of Apocalypse,PS2,Raven Software,Activision,Role Playing Game,0.85,,
X-Men vs. Street Fighter,FBNEO,Capcom,Capcom,Fight,0.8,,
X-Men: Children of the Atom,FBNEO,Capcom,Capcom,Fight / Versus,0.6,,
Xecutor,ZXSPECTRUM,Cybadyne,ACE Software,Action,0.9,,
Xenogears (USA),PSX,Squaresoft,Squaresoft,Role Playing Games,0.8,,
Xevious,FBNEO,Namco,Namco,Shoot'em up / Vertical,0.9,,
Xevious,ZXSPECTRUM,Namco,Erbe Software,Action,,,
Xexex,FBNEO,Konami,Konami,Shoot'em up / Horizontal,0.9,,
Xexyz,NES,Atlus,Hudson,Platform,0.4,,
xXx,GBA,Digital Eclipse,Activision,Platform,0.5,,
Xybots,FBNEO,Atari,Atari,Shooter / 3rd person,0.9,,
Xybots,ZXSPECTRUM,Atari,Domark,Action,0.65,,
Yatterman Plus,SEGASTV,Sega,,Medal Game / Misc.,,,
Yeti,ZXSPECTRUM,"Cybadyne, Christian F. Urquhart, Mike Smith",Destiny Software,Action,,,
Yie Ar Kung-Fu,ZXSPECTRUM,Konami,Imagine Software,Action,0.6,,
Yoshi's Story,N64,Nintendo,Nintendo,"Role Playing Games, Platform",0.6,,
Ys : The Vanished Omens,MASTERSYSTEM,SEGA,SEGA,Role Playing Games,0.6,,
Zaxxon,COLECOVISION,SEGA,Coleco,Shoot'em up / Diagonal,0.8,,
Zaxxon,FBNEO,SEGA,SEGA,Shoot'em up / Diagonal,0.9,,
Zaxxon's Motherbase 2000,SEGA32X,CSK Research Institute Corp.,SEGA,Shoot'em up / Diagonal,0.65,,
Zebco Fishing!,GBC,Vicarious Vision,Vatical Entertainment,Hunting and Fishing / Fishing,,,
Zed Blade,NEOGEO,NMK,SNK,Shoot'em up / Horizontal,0.75,,
Zen Nippon Pro-Wrestling Featuring Virtua,SEGASTV,SEGA,SEGA,Sports / Wrestling,0.7,,
Zenji,COLECOVISION,Activision,Activision,Strategy,0.7,,
Zenkoku Seifuku Bishoujo Grand Prix Find Love,SEGASTV,Daiki,Tecmo,Puzzle-Game / Glide,0.6,,
Zero 5,JAGUAR,Caspian Software,Telegames,Shoot'em Up,0.7,,
Zero Wing,FBNEO,Toaplan,Taito,Shooter / Horizontal,0.8,,
Zillion,MASTERSYSTEM,SEGA,SEGA,Platform,0.8,,
Zipang,PCENGINE,Arc System Works,Pack In Video,Puzzle-Game,0.7,,
Zombies Ate My Neighbors,MEGADRIVE,Lucasarts,Konami,"Action, Shooter",0.6,,
Zombies Ate My Neighbors,SNES,LucasArts,Konami,Shooter,0.7,,
